"ID","Name","Node1","Node2","R","X","Bch","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"ln-3003-3141-1","SWEETWATER~4-SWEETWATER~3","3003","3141",0.00248,0.01085,0.00165,149.0,0.0,0.0
"ln-3005-3052-1","LEAKEY 0-HUNT 0","3005","3052",0.07286,0.17811,0.02332,98.0,0.0,0.0
"ln-3005-3126-1","LEAKEY 0-SABINAL 0","3005","3126",0.0221,0.13272,0.01801,98.0,0.0,0.0
"ln-3006-3049-1","HAMLIN 0-ANSON 0","3006","3049",0.01784,0.0795,0.01166,149.0,0.0,0.0
"ln-3006-3145-1","HAMLIN 0-TRENT 2 0","3006","3145",0.01721,0.07139,0.01211,149.0,0.0,0.0
"ln-3007-3013-1","MERKEL 3 0-ABILENE 4 0","3007","3013",0.0282,0.12334,0.01878,149.0,0.0,0.0
"ln-3007-3137-1","MERKEL 3 0-SWEETWATER~1","3007","3137",0.00869,0.03873,0.00568,149.0,0.0,0.0
"ln-3007-3145-1","MERKEL 3 0-TRENT 2 0","3007","3145",0.01571,0.08971,0.01348,98.0,0.0,0.0
"ln-3008-3036-1","COLEMAN 0-RICHLAND S~1","3008","3036",0.03575,0.14831,0.02517,149.0,0.0,0.0
"ln-3008-3140-1","COLEMAN 0-GOLDSBORO 0","3008","3140",0.0278,0.12389,0.01817,250.0,0.0,0.0
"ln-3008-3143-1","COLEMAN 0-SANTA ANNA 0","3008","3143",0.04389,0.1073,0.01405,98.0,0.0,0.0
"ln-3009-3024-1","SONORA 0-ELDORADO 0","3009","3024",0.0285,0.17117,0.02323,98.0,0.0,0.0
"ln-3009-3146-1","SONORA 0-JUNCTION 0","3009","3146",0.03539,0.14683,0.02492,149.0,0.0,0.0
"ln-3010-3076-1","CAMP WOOD 0-BRACKETTVI~5","3010","3076",0.02704,0.16239,0.02204,98.0,0.0,0.0
"ln-3010-3093-1","CAMP WOOD 0-ROCKSPRING~1","3010","3093",0.02325,0.1396,0.01894,98.0,0.0,0.0
"ln-3011-3012-1","LLANO 0-WILLOW CIT~1","3011","3012",0.01814,0.1036,0.01557,98.0,0.0,0.0
"ln-3011-3124-1","LLANO 0-FREDERICKS~1","3011","3124",0.02409,0.1376,0.02068,98.0,0.0,0.0
"ln-3012-6226-1","WILLOW CIT~1-BLANCO 0","3012","6226",0.01815,0.10369,0.01558,98.0,0.0,0.0
"ln-3013-3077-1","ABILENE 4 0-ABILENE 6 0","3013","3077",0.00833,0.05,0.00679,98.0,0.0,0.0
"ln-3014-3124-1","KINGSLAND 0-FREDERICKS~1","3014","3124",0.04522,0.19779,0.03012,149.0,0.0,0.0
"ln-3014-6212-1","KINGSLAND 0-MARBLE FAL~6","3014","6212",0.01229,0.05481,0.00804,149.0,0.0,0.0
"ln-3015-3121-1","ROSCOE 6 0-ROSCOE 1 0","3015","3121",0.00527,0.03162,0.00429,98.0,0.0,0.0
"ln-3015-3127-1","ROSCOE 6 0-SWEETWATER~2","3015","3127",0.01148,0.0656,0.00986,98.0,0.0,0.0
"ln-3015-3128-1","ROSCOE 6 0-LORAINE 2 0","3015","3128",0.00752,0.04513,0.00612,98.0,0.0,0.0
"ln-3016-3083-1","BLACKWELL 0-MERKEL 1 1","3016","3083",0.00919,0.05252,0.00789,221.0,0.0,0.0
"ln-3016-3103-1","BLACKWELL 0-SWEETWATER~6","3016","3103",0.00883,0.03662,0.00621,149.0,0.0,0.0
"ln-3016-3131-1","BLACKWELL 0-TUSOCOLA 0","3016","3131",0.03765,0.09203,0.01205,98.0,0.0,0.0
"ln-3016-3139-1","BLACKWELL 0-WINTERS 0","3016","3139",0.02927,0.12143,0.02061,221.0,0.0,0.0
"ln-3018-3050-1","CHRISTOVAL 0-DEL RIO 0","3018","3050",0.01395,0.13638,0.2624,548.0,0.0,0.0
"ln-3018-3058-1","CHRISTOVAL 0-STERLING C~1","3018","3058",0.0091,0.0889,0.17104,548.0,0.0,0.0
"ln-3019-3024-1","CHRISTOVAL 1-ELDORADO 0","3019","3024",0.01378,0.07869,0.01182,98.0,0.0,0.0
"ln-3019-3114-1","CHRISTOVAL 1-SAN ANGELO~2","3019","3114",0.01054,0.07345,0.01201,221.0,0.0,0.0
"ln-3019-3114-2","CHRISTOVAL 1-SAN ANGELO~2","3019","3114",0.01054,0.07345,0.01201,221.0,0.0,0.0
"ln-3021-3049-1","LUEDERS 0-ANSON 0","3021","3049",0.01086,0.07565,0.01237,221.0,0.0,0.0
"ln-3021-5397-1","LUEDERS 0-ALBANY 1 3","3021","5397",0.02082,0.09277,0.0136,149.0,0.0,0.0
"ln-3022-3033-1","COLORADO C~1-SNYDER 1 0","3022","3033",0.06611,0.16158,0.02116,98.0,0.0,0.0
"ln-3022-3085-1","COLORADO C~1-LORAINE 1 0","3022","3085",0.01233,0.07039,0.01058,98.0,0.0,0.0
"ln-3023-3049-1","STAMFORD 0-ANSON 0","3023","3049",0.01656,0.0738,0.01082,149.0,0.0,0.0
"ln-3023-3067-1","STAMFORD 0-TRENT 1 0","3023","3067",0.09726,0.23774,0.03113,98.0,0.0,0.0
"ln-3023-3115-1","STAMFORD 0-ROTAN 0","3023","3115",0.03509,0.21073,0.0286,98.0,0.0,0.0
"ln-3025-3035-1","SAN SABA 0-CHEROKEE 0","3025","3035",0.05582,0.13643,0.01786,98.0,0.0,0.0
"ln-3025-3036-1","SAN SABA 0-RICHLAND S~1","3025","3036",0.0401,0.16637,0.02823,149.0,0.0,0.0
"ln-3025-3101-1","SAN SABA 0-BUCHANAN D~4","3025","3101",0.02809,0.12288,0.01871,149.0,0.0,0.0
"ln-3026-5395-1","ABILENE 2 0-ALBANY 1 1","3026","5395",0.00227,0.01625,0.02963,443.0,0.0,0.0
"ln-3027-3102-1","ABILENE 2 1-ABILENE 3 0","3027","3102",0.02467,0.05926,0.00804,221.0,0.0,0.0
"ln-3029-3147-1","LOMETA 0-LAMPASAS 0","3029","3147",0.01187,0.06781,0.01019,250.0,0.0,0.0
"ln-3029-5241-1","LOMETA 0-GOLDTHWAIT~3","3029","5241",0.01232,0.05113,0.00868,149.0,0.0,0.0
"ln-3030-3072-1","SAN ANGELO~1-MILES 0","3030","3072",0.00885,0.05057,0.0076,190.0,0.0,0.0
"ln-3030-3114-1","SAN ANGELO~1-SAN ANGELO~2","3030","3114",0.02646,0.10977,0.01863,149.0,0.0,0.0
"ln-3031-3054-1","TUSCOLA 0-WINGATE 1","3031","3054",0.03288,0.08037,0.01052,98.0,0.0,0.0
"ln-3031-3070-1","TUSCOLA 0-NOLAN 0","3031","3070",0.03731,0.09121,0.01194,150.0,0.0,0.0
"ln-3031-3140-1","TUSCOLA 0-GOLDSBORO 0","3031","3140",0.02073,0.09067,0.01381,149.0,0.0,0.0
"ln-3032-3094-1","ABILENE 7 0-MERKEL 2 0","3032","3094",0.00583,0.04065,0.00664,250.0,0.0,0.0
"ln-3032-3099-1","ABILENE 7 0-DYESS AFB 0","3032","3099",0.00703,0.03076,0.00468,149.0,0.0,0.0
"ln-3033-3136-1","SNYDER 1 0-SNYDER 2 3","3033","3136",0.00696,0.01672,0.00227,250.0,0.0,0.0
"ln-3035-3066-1","CHEROKEE 0-BRADY 0","3035","3066",0.08317,0.2033,0.02662,98.0,0.0,0.0
"ln-3036-3066-1","RICHLAND S~1-BRADY 0","3036","3066",0.03434,0.19612,0.02947,98.0,0.0,0.0
"ln-3037-3078-1","ROSCOE 2 0-HERMLEIGH 0","3037","3078",0.00125,0.01223,0.02354,548.0,0.0,0.0
"ln-3037-3088-1","ROSCOE 2 0-ABILENE 1 0","3037","3088",0.00895,0.08746,0.16828,548.0,0.0,0.0
"ln-3038-3080-1","ROSCOE 2 1-HERMLEIGH 2","3038","3080",0.00768,0.04384,0.00659,98.0,0.0,0.0
"ln-3038-3085-1","ROSCOE 2 1-LORAINE 1 0","3038","3085",0.00471,0.02825,0.00383,250.0,0.0,0.0
"ln-3040-3072-1","BALLINGER 0-MILES 0","3040","3072",0.02206,0.09153,0.01553,149.0,0.0,0.0
"ln-3040-3139-1","BALLINGER 0-WINTERS 0","3040","3139",0.01922,0.08563,0.01256,250.0,0.0,0.0
"ln-3041-3046-1","SILVER 0-ROSCOE 5 0","3041","3046",0.0031,0.02,0.05832,820.0,0.0,0.0
"ln-3041-3058-1","SILVER 0-STERLING C~1","3041","3058",0.00347,0.02481,0.04523,750.0,0.0,0.0
"ln-3042-3064-1","SILVER 1-ROSCOE 4 0","3042","3064",0.02146,0.09562,0.01402,221.0,0.0,0.0
"ln-3042-3111-1","SILVER 1-STERLING C~7","3042","3111",0.01081,0.04816,0.00706,221.0,0.0,0.0
"ln-3046-3078-1","ROSCOE 5 0-HERMLEIGH 0","3046","3078",0.00316,0.0309,0.05946,820.0,0.0,0.0
"ln-3046-3082-1","ROSCOE 5 0-MERKEL 1 0","3046","3082",0.00313,0.03062,0.05891,750.0,0.0,0.0
"ln-3047-3064-1","ROSCOE 5 1-ROSCOE 4 0","3047","3064",0.01369,0.045,0.00446,221.0,0.0,0.0
"ln-3047-3129-1","ROSCOE 5 1-ROSCOE 3 0","3047","3129",0.02116,0.05173,0.00677,221.0,0.0,0.0
"ln-3048-5045-1","ROSCOE 5 2-STEPHENVIL~1","3048","5045",0.0011,0.013,0.63,2295.0,0.0,0.0
"ln-3048-5045-2","ROSCOE 5 2-STEPHENVIL~1","3048","5045",0.0011,0.013,0.63,2295.0,0.0,0.0
"ln-3048-5120-1","ROSCOE 5 2-BROWNWOOD 0","3048","5120",0.0013,0.015,1.02,2295.0,0.0,0.0
"ln-3048-5394-1","ROSCOE 5 2-ALBANY 1 0","3048","5394",0.0013,0.015,1.02,2020.0,0.0,0.0
"ln-3050-4014-1","DEL RIO 0-EAGLE PASS 0","3050","4014",0.01665,0.16272,0.31309,548.0,0.0,0.0
"ln-3052-3093-1","HUNT 0-ROCKSPRING~1","3052","3093",0.03727,0.22382,0.03037,98.0,0.0,0.0
"ln-3052-3107-1","HUNT 0-INGRAM 0","3052","3107",0.01629,0.09779,0.01327,98.0,0.0,0.0
"ln-3053-3058-1","WINGATE 0-STERLING C~1","3053","3058",0.003,0.03,0.06,1000.0,0.0,0.0
"ln-3053-3082-1","WINGATE 0-MERKEL 1 0","3053","3082",0.00152,0.0149,0.02867,548.0,0.0,0.0
"ln-3053-3088-1","WINGATE 0-ABILENE 1 0","3053","3088",0.00333,0.03466,0.11812,750.0,0.0,0.0
"ln-3053-3088-2","WINGATE 0-ABILENE 1 0","3053","3088",0.00333,0.03466,0.11812,750.0,0.0,0.0
"ln-3059-3111-1","STERLING C~2-STERLING C~7","3059","3111",0.01912,0.04672,0.00612,221.0,0.0,0.0
"ln-3064-3141-1","ROSCOE 4 0-SWEETWATER~3","3064","3141",0.01218,0.05051,0.00857,149.0,0.0,0.0
"ln-3066-3142-1","BRADY 0-GOODFELLOW~1","3066","3142",0.03037,0.17347,0.02607,98.0,0.0,0.0
"ln-3067-3070-1","TRENT 1 0-NOLAN 0","3067","3070",0.01175,0.06712,0.01009,98.0,0.0,0.0
"ln-3067-3094-1","TRENT 1 0-MERKEL 2 0","3067","3094",0.01576,0.07025,0.0103,149.0,0.0,0.0
"ln-3067-3141-1","TRENT 1 0-SWEETWATER~3","3067","3141",0.01175,0.05234,0.00768,149.0,0.0,0.0
"ln-3069-3077-1","OVALO 0-ABILENE 6 0","3069","3077",0.01599,0.09132,0.01372,98.0,0.0,0.0
"ln-3069-3140-1","OVALO 0-GOLDSBORO 0","3069","3140",0.01354,0.03311,0.00434,98.0,0.0,0.0
"ln-3070-3131-1","NOLAN 0-TUSOCOLA 0","3070","3131",0.00569,0.02535,0.00372,149.0,0.0,0.0
"ln-3072-3142-1","MILES 0-GOODFELLOW~1","3072","3142",0.01958,0.11184,0.01681,98.0,0.0,0.0
"ln-3073-3076-1","BRACKETTVI~3-BRACKETTVI~5","3073","3076",0.01657,0.09953,0.01351,98.0,0.0,0.0
"ln-3073-3123-1","BRACKETTVI~3-UVALDE 0","3073","3123",0.01212,0.06921,0.0104,98.0,0.0,0.0
"ln-3073-4002-1","BRACKETTVI~3-LAUGHLIN A~1","3073","4002",0.03286,0.18769,0.0282,98.0,0.0,0.0
"ln-3075-3132-1","MASON 0-EDEN 0","3075","3132",0.07582,0.18532,0.02427,98.0,0.0,0.0
"ln-3075-3138-1","MASON 0-MENARD 0","3075","3138",0.0747,0.18259,0.02391,98.0,0.0,0.0
"ln-3077-3099-1","ABILENE 6 0-DYESS AFB 0","3077","3099",0.00591,0.03377,0.00508,221.0,0.0,0.0
"ln-3077-3131-1","ABILENE 6 0-TUSOCOLA 0","3077","3131",0.01523,0.06786,0.00995,250.0,0.0,0.0
"ln-3078-3133-1","HERMLEIGH 0-SNYDER 2 0","3078","3133",0.0042,0.03003,0.05475,523.0,0.0,0.0
"ln-3079-3134-1","HERMLEIGH 1-SNYDER 2 1","3079","3134",0.01347,0.05936,0.02763,187.0,0.0,0.0
"ln-3083-3137-1","MERKEL 1 1-SWEETWATER~1","3083","3137",0.00824,0.03605,0.00549,149.0,0.0,0.0
"ln-3085-3128-1","LORAINE 1 0-LORAINE 2 0","3085","3128",0.0069,0.01687,0.00221,98.0,0.0,0.0
"ln-3088-5395-1","ABILENE 1 0-ALBANY 1 1","3088","5395",0.00237,0.0246,0.08383,750.0,0.0,0.0
"ln-3088-5395-2","ABILENE 1 0-ALBANY 1 1","3088","5395",0.00237,0.0246,0.08383,750.0,0.0,0.0
"ln-3089-5334-1","ABILENE 1 1-CLYDE 0","3089","5334",0.0094,0.05512,0.02752,409.0,0.0,0.0
"ln-3091-3102-1","ABILENE 1 3-ABILENE 3 0","3091","3102",0.00402,0.02416,0.00328,98.0,0.0,0.0
"ln-3091-3125-1","ABILENE 1 3-ABILENE 5 0","3091","3125",0.01164,0.02796,0.00379,98.0,0.0,0.0
"ln-3094-3137-1","MERKEL 2 0-SWEETWATER~1","3094","3137",0.018,0.04399,0.00576,221.0,0.0,0.0
"ln-3096-3133-1","FLUVANNA 2 0-SNYDER 2 0","3096","3133",0.0038,0.02718,0.04955,443.0,0.0,0.0
"ln-3097-3109-1","FLUVANNA 2 1-FLUVANNA 1 0","3097","3109",0.00325,0.02263,0.0037,340.0,0.0,0.0
"ln-3099-3100-1","DYESS AFB 0-HAWLEY 0","3099","3100",0.01869,0.08329,0.01221,250.0,0.0,0.0
"ln-3100-3102-1","HAWLEY 0-ABILENE 3 0","3100","3102",0.015,0.088,0.012,98.0,0.0,0.0
"ln-3100-3125-1","HAWLEY 0-ABILENE 5 0","3100","3125",0.0162,0.07086,0.01079,149.0,0.0,0.0
"ln-3101-3104-1","BUCHANAN D~4-BUCHANAN D~1","3101","3104",0.01395,0.07966,0.01197,98.0,0.0,0.0
"ln-3101-6360-1","BUCHANAN D~4-BURNET 1","3101","6360",0.03353,0.08195,0.01073,98.0,0.0,0.0
"ln-3104-6156-1","BUCHANAN D~1-MARBLE FA~11","3104","6156",0.01785,0.07953,0.01166,149.0,0.0,0.0
"ln-3108-3147-1","KEMPNER 0-LAMPASAS 0","3108","3147",0.03432,0.08389,0.01098,98.0,0.0,0.0
"ln-3108-6065-1","KEMPNER 0-BERTRAM 0","3108","6065",0.02034,0.11619,0.01746,98.0,0.0,0.0
"ln-3115-3116-1","ROTAN 0-SYNDER 0","3115","3116",0.02115,0.08773,0.01489,221.0,0.0,0.0
"ln-3116-3136-1","SYNDER 0-SNYDER 2 3","3116","3136",0.01168,0.07015,0.00952,221.0,0.0,0.0
"ln-3119-4002-1","BRACKETTVI~1-LAUGHLIN A~1","3119","4002",0.02215,0.13302,0.01805,98.0,0.0,0.0
"ln-3119-4188-1","BRACKETTVI~1-QUEMADO 0","3119","4188",0.027,0.1542,0.02317,98.0,0.0,0.0
"ln-3121-3129-1","ROSCOE 1 0-ROSCOE 3 0","3121","3129",0.00954,0.03956,0.00671,149.0,0.0,0.0
"ln-3121-3145-1","ROSCOE 1 0-TRENT 2 0","3121","3145",0.02936,0.13085,0.01919,149.0,0.0,0.0
"ln-3123-3126-1","UVALDE 0-SABINAL 0","3123","3126",0.05936,0.14511,0.019,98.0,0.0,0.0
"ln-3124-6286-1","FREDERICKS~1-BOERNE 2 1","3124","6286",0.018,0.1,0.016,100.0,0.0,0.0
"ln-3126-6059-1","SABINAL 0-D HANIS 0","3126","6059",0.04241,0.10187,0.01382,98.0,0.0,0.0
"ln-3127-3141-1","SWEETWATER~2-SWEETWATER~3","3127","3141",0.00595,0.02651,0.00389,221.0,0.0,0.0
"ln-3132-3144-1","EDEN 0-ROWENA 0","3132","3144",0.04225,0.10327,0.01352,98.0,0.0,0.0
"ln-3138-3142-1","MENARD 0-GOODFELLOW~1","3138","3142",0.02534,0.14471,0.02175,98.0,0.0,0.0
"ln-3138-3146-1","MENARD 0-JUNCTION 0","3138","3146",0.03674,0.1607,0.02447,149.0,0.0,0.0
"ln-3143-3144-1","SANTA ANNA 0-ROWENA 0","3143","3144",0.04463,0.10909,0.01428,98.0,0.0,0.0
"ln-4003-4040-1","EDINBURG 3 0-MISSION 4 1","4003","4040",0.01209,0.07809,0.0149,250.0,0.0,0.0
"ln-4003-4103-1","EDINBURG 3 0-EDINBURG 1 0","4003","4103",0.00838,0.05414,0.01033,221.0,0.0,0.0
"ln-4003-4103-2","EDINBURG 3 0-EDINBURG 1 0","4003","4103",0.00838,0.05414,0.01033,221.0,0.0,0.0
"ln-4003-4128-1","EDINBURG 3 0-RIO GRANDE~1","4003","4128",0.01296,0.09028,0.01476,221.0,0.0,0.0
"ln-4004-4014-1","LAREDO 7 0-EAGLE PASS 0","4004","4014",0.006,0.06,0.115,548.0,0.0,0.0
"ln-4004-4113-1","LAREDO 7 0-LAREDO 1 0","4004","4113",0.00456,0.03255,0.05934,443.0,0.0,0.0
"ln-4005-4022-1","LAREDO 7 1-ENCINAL 0","4005","4022",0.02734,0.11343,0.01925,149.0,0.0,0.0
"ln-4005-4114-1","LAREDO 7 1-LAREDO 1 1","4005","4114",0.01989,0.11362,0.01707,221.0,0.0,0.0
"ln-4006-4011-1","BRUNI 2 0-HEBBRONVIL~1","4006","4011",0.0269,0.11766,0.01792,149.0,0.0,0.0
"ln-4006-4197-1","BRUNI 2 0-OILTON 2","4006","4197",0.00624,0.04344,0.0071,221.0,0.0,0.0
"ln-4007-4027-1","MCALLEN 2 0-MCALLEN 3 0","4007","4027",0.00348,0.02089,0.00284,221.0,0.0,0.0
"ln-4007-4034-1","MCALLEN 2 0-HIDALGO 0","4007","4034",0.00873,0.03892,0.00571,149.0,0.0,0.0
"ln-4007-4122-1","MCALLEN 2 0-MCALLEN 1 0","4007","4122",0.00469,0.02091,0.00307,221.0,0.0,0.0
"ln-4008-6112-1","POTEET 0-NATALIA 0","4008","6112",0.01363,0.07782,0.01169,98.0,0.0,0.0
"ln-4008-6155-1","POTEET 0-SAN ANTON~38","4008","6155",0.01482,0.06605,0.00968,149.0,0.0,0.0
"ln-4008-6346-1","POTEET 0-LEMING 0","4008","6346",0.01174,0.05229,0.00767,149.0,0.0,0.0
"ln-4009-4152-1","SARITA 3 0-ARMSTRONG ~2","4009","4152",0.00542,0.03498,0.00667,221.0,0.0,0.0
"ln-4009-4152-2","SARITA 3 0-ARMSTRONG ~2","4009","4152",0.00542,0.03498,0.00667,221.0,0.0,0.0
"ln-4009-4165-1","SARITA 3 0-SARITA 2 0","4009","4165",0.00315,0.02032,0.00388,221.0,0.0,0.0
"ln-4009-4165-2","SARITA 3 0-SARITA 2 0","4009","4165",0.00315,0.02032,0.00388,221.0,0.0,0.0
"ln-4011-4185-1","HEBBRONVIL~1-ZAPATA 0","4011","4185",0.03112,0.13615,0.02073,149.0,0.0,0.0
"ln-4012-4034-1","PROGRESO 0-HIDALGO 0","4012","4034",0.01625,0.09759,0.01324,221.0,0.0,0.0
"ln-4012-4103-1","PROGRESO 0-EDINBURG 1 0","4012","4103",0.02485,0.14192,0.02133,221.0,0.0,0.0
"ln-4012-4121-1","PROGRESO 0-SANTA MARI~1","4012","4121",0.01296,0.07781,0.01056,98.0,0.0,0.0
"ln-4012-4171-1","PROGRESO 0-SAN BENITO 0","4012","4171",0.02502,0.11152,0.01635,221.0,0.0,0.0
"ln-4013-4089-1","EDINBURG 2 0-SANTA ROSA~1","4013","4089",0.01437,0.09281,0.01771,250.0,0.0,0.0
"ln-4013-4107-1","EDINBURG 2 0-DONNA 0","4013","4107",0.02623,0.06413,0.0084,98.0,0.0,0.0
"ln-4013-4122-1","EDINBURG 2 0-MCALLEN 1 0","4013","4122",0.00312,0.01784,0.00268,98.0,0.0,0.0
"ln-4014-4131-1","EAGLE PASS 0-PEARSALL 0","4014","4131",0.01669,0.11926,0.21744,443.0,0.0,0.0
"ln-4015-4188-1","EAGLE PASS 1-QUEMADO 0","4015","4188",0.03538,0.21243,0.02883,98.0,0.0,0.0
"ln-4016-4023-1","CHARLOTTE 0-MOORE 0","4016","4023",0.01228,0.07374,0.01001,98.0,0.0,0.0
"ln-4016-4117-1","CHARLOTTE 0-JOURDANTON 0","4016","4117",0.01709,0.0709,0.01203,149.0,0.0,0.0
"ln-4017-4081-1","CORPUS CH~24-CORPUS CH~19","4017","4081",0.00217,0.01515,0.00248,221.0,0.0,0.0
"ln-4017-4081-2","CORPUS CH~24-CORPUS CH~19","4017","4081",0.00217,0.01515,0.00248,221.0,0.0,0.0
"ln-4017-4087-1","CORPUS CH~24-CORPUS CH~25","4017","4087",0.00568,0.02531,0.00371,149.0,0.0,0.0
"ln-4017-4123-1","CORPUS CH~24-CORPUS CH~27","4017","4123",0.00492,0.03426,0.0056,221.0,0.0,0.0
"ln-4018-4037-1","WOODSBORO 0-SINTON 0","4018","4037",0.01371,0.06107,0.00896,149.0,0.0,0.0
"ln-4018-4149-1","WOODSBORO 0-ROCKPORT 0","4018","4149",0.01472,0.06561,0.00962,149.0,0.0,0.0
"ln-4019-4067-1","MERCEDES 0-HARLINGEN ~1","4019","4067",0.00919,0.06276,0.01068,221.0,0.0,0.0
"ln-4019-4067-2","MERCEDES 0-HARLINGEN ~1","4019","4067",0.00919,0.06276,0.01068,221.0,0.0,0.0
"ln-4019-4121-1","MERCEDES 0-SANTA MARI~1","4019","4121",0.02026,0.04952,0.00648,98.0,0.0,0.0
"ln-4020-4051-1","CORPUS CH~13-BISHOP 0","4020","4051",0.01602,0.10945,0.01862,221.0,0.0,0.0
"ln-4020-4051-2","CORPUS CH~13-BISHOP 0","4020","4051",0.01602,0.10945,0.01862,221.0,0.0,0.0
"ln-4020-4123-1","CORPUS CH~13-CORPUS CH~27","4020","4123",0.00803,0.03577,0.00525,149.0,0.0,0.0
"ln-4020-4150-1","CORPUS CH~13-CORPUS CH~12","4020","4150",0.00418,0.02912,0.00476,221.0,0.0,0.0
"ln-4020-4150-2","CORPUS CH~13-CORPUS CH~12","4020","4150",0.00418,0.02912,0.00476,221.0,0.0,0.0
"ln-4021-4089-1","EDCOUCH 0-SANTA ROSA~1","4021","4089",0.01219,0.05329,0.00812,149.0,0.0,0.0
"ln-4021-4167-1","EDCOUCH 0-HARGILL 0","4021","4167",0.00965,0.04299,0.0063,149.0,0.0,0.0
"ln-4022-4187-1","ENCINAL 0-COTULLA 0","4022","4187",0.02501,0.10376,0.01761,149.0,0.0,0.0
"ln-4023-6112-1","MOORE 0-NATALIA 0","4023","6112",0.04152,0.10149,0.01329,98.0,0.0,0.0
"ln-4024-4131-1","CHRISTINE 0-PEARSALL 0","4024","4131",0.00611,0.05974,0.11495,647.0,0.0,0.0
"ln-4024-6263-1","CHRISTINE 0-KENEDY 0","4024","6263",0.00754,0.05386,0.0982,443.0,0.0,0.0
"ln-4025-4117-1","CHRISTINE 1-JOURDANTON 0","4025","4117",0.00307,0.01981,0.00378,260.0,0.0,0.0
"ln-4027-4088-1","MCALLEN 3 0-PHARR 0","4027","4088",0.00276,0.01883,0.0032,221.0,0.0,0.0
"ln-4027-4088-2","MCALLEN 3 0-PHARR 0","4027","4088",0.00276,0.01883,0.0032,221.0,0.0,0.0
"ln-4028-7043-1","FANNIN 0-VICTORIA 2 1","4028","7043",0.00286,0.02045,0.03728,443.0,0.0,0.0
"ln-4028-7274-1","FANNIN 0-VICTORIA 3 0","4028","7274",2.8E-4,0.00295,0.01006,750.0,0.0,0.0
"ln-4028-7274-2","FANNIN 0-VICTORIA 3 0","4028","7274",2.8E-4,0.00295,0.01006,750.0,0.0,0.0
"ln-4029-6253-1","FANNIN 1-YORKTOWN 0","4029","6253",0.01201,0.0776,0.0148,221.0,0.0,0.0
"ln-4029-7275-1","FANNIN 1-VICTORIA 3 1","4029","7275",0.00321,0.01407,0.00214,149.0,0.0,0.0
"ln-4031-4043-1","SAN YGNACI~1-FALCON HEI~5","4031","4043",0.04121,0.18028,0.02746,149.0,0.0,0.0
"ln-4031-4147-1","SAN YGNACI~1-LAREDO 4 1","4031","4147",0.02053,0.0898,0.01368,149.0,0.0,0.0
"ln-4032-4051-1","KINGSVILLE 0-BISHOP 0","4032","4051",0.02109,0.05154,0.00675,98.0,0.0,0.0
"ln-4032-4141-1","KINGSVILLE 0-SARITA 1 1","4032","4141",0.01931,0.08605,0.01262,149.0,0.0,0.0
"ln-4033-4101-1","LAREDO 6 0-LAREDO 3 0","4033","4101",0.0036,0.016,0.003,150.0,0.0,0.0
"ln-4033-4147-1","LAREDO 6 0-LAREDO 4 1","4033","4147",0.00984,0.06854,0.0112,221.0,0.0,0.0
"ln-4033-4147-2","LAREDO 6 0-LAREDO 4 1","4033","4147",0.00984,0.06854,0.0112,221.0,0.0,0.0
"ln-4033-4190-1","LAREDO 6 0-LAREDO 5 0","4033","4190",0.00397,0.01648,0.0028,149.0,0.0,0.0
"ln-4034-4154-1","HIDALGO 0-PENITAS 0","4034","4154",0.01506,0.10289,0.01751,221.0,0.0,0.0
"ln-4035-4064-1","CORPUS CH~15-CORPUS CH~16","4035","4064",0.00506,0.02099,0.00356,149.0,0.0,0.0
"ln-4035-4150-1","CORPUS CH~15-CORPUS CH~12","4035","4150",0.02431,0.05942,0.00778,98.0,0.0,0.0
"ln-4036-4132-1","CRYSTAL CI~1-PEARSALL 1","4036","4132",0.03455,0.15396,0.02258,149.0,0.0,0.0
"ln-4036-4189-1","CRYSTAL CI~1-CARRIZO SP~1","4036","4189",0.05901,0.14424,0.01889,98.0,0.0,0.0
"ln-4037-4054-1","SINTON 0-SKIDMORE 0","4037","4054",0.00975,0.05854,0.00794,98.0,0.0,0.0
"ln-4037-4099-1","SINTON 0-ODEM 0","4037","4099",0.01617,0.07075,0.01077,149.0,0.0,0.0
"ln-4038-4054-1","BEEVILLE 0-SKIDMORE 0","4038","4054",0.01093,0.06561,0.0089,98.0,0.0,0.0
"ln-4038-4125-1","BEEVILLE 0-PETTUS 0","4038","4125",0.01635,0.09341,0.01404,98.0,0.0,0.0
"ln-4038-4178-1","BEEVILLE 0-GOLIAD 0","4038","4178",0.03181,0.07775,0.01018,98.0,0.0,0.0
"ln-4039-4073-1","MISSION 4 0-MISSION 1 0","4039","4073",2.2E-4,0.00224,0.00764,750.0,0.0,0.0
"ln-4039-4073-2","MISSION 4 0-MISSION 1 0","4039","4073",2.2E-4,0.00224,0.00764,750.0,0.0,0.0
"ln-4039-4151-1","MISSION 4 0-ARMSTRONG ~1","4039","4151",0.00765,0.07956,0.27111,750.0,0.0,0.0
"ln-4039-4151-2","MISSION 4 0-ARMSTRONG ~1","4039","4151",0.00765,0.07956,0.27111,750.0,0.0,0.0
"ln-4039-4151-3","MISSION 4 0-ARMSTRONG ~1","4039","4151",0.00765,0.07956,0.27111,750.0,0.0,0.0
"ln-4040-4074-1","MISSION 4 1-MISSION 1 1","4040","4074",0.00148,0.00957,0.00183,250.0,0.0,0.0
