"ID","TransformerWinding","TapNode","IsRegulating","RegulatedNode"
"tx2-5399-5394-1:tap1","tx2-5399-5394-1:wnd1","5399","false",""
"tx2-5395-5394-1:tap1","tx2-5395-5394-1:wnd1","5395","false",""
"tx2-5391-5390-1:tap1","tx2-5391-5390-1:wnd1","5391","false",""
"tx2-5389-5388-1:tap1","tx2-5389-5388-1:wnd1","5389","false",""
"tx2-5385-5384-2:tap1","tx2-5385-5384-2:wnd1","5385","false",""
"tx2-5385-5384-1:tap1","tx2-5385-5384-1:wnd1","5385","false",""
"tx2-5383-5380-1:tap1","tx2-5383-5380-1:wnd1","5383","false",""
"tx2-5382-5380-1:tap1","tx2-5382-5380-1:wnd1","5382","false",""
"tx2-5381-5380-1:tap1","tx2-5381-5380-1:wnd1","5381","false",""
"tx2-5369-5361-1:tap1","tx2-5369-5361-1:wnd1","5369","false",""
"tx2-5368-5361-1:tap1","tx2-5368-5361-1:wnd1","5368","false",""
"tx2-5367-5361-1:tap1","tx2-5367-5361-1:wnd1","5367","false",""
"tx2-5366-5361-1:tap1","tx2-5366-5361-1:wnd1","5366","false",""
"tx2-5365-5361-1:tap1","tx2-5365-5361-1:wnd1","5365","false",""
"tx2-5364-5361-1:tap1","tx2-5364-5361-1:wnd1","5364","false",""
"tx2-5363-5361-1:tap1","tx2-5363-5361-1:wnd1","5363","false",""
"tx2-5362-5361-1:tap1","tx2-5362-5361-1:wnd1","5362","false",""
"tx2-5360-5358-1:tap1","tx2-5360-5358-1:wnd1","5360","false",""
"tx2-5359-5358-1:tap1","tx2-5359-5358-1:wnd1","5359","false",""
"tx2-5351-5350-2:tap1","tx2-5351-5350-2:wnd1","5351","false",""
"tx2-5351-5350-1:tap1","tx2-5351-5350-1:wnd1","5351","false",""
"tx2-5343-5341-1:tap1","tx2-5343-5341-1:wnd1","5343","false",""
"tx2-5342-5341-1:tap1","tx2-5342-5341-1:wnd1","5342","false",""
"tx2-5326-5322-1:tap1","tx2-5326-5322-1:wnd1","5326","false",""
"tx2-5325-5322-1:tap1","tx2-5325-5322-1:wnd1","5325","false",""
"tx2-5324-5322-1:tap1","tx2-5324-5322-1:wnd1","5324","false",""
"tx2-5323-5322-2:tap1","tx2-5323-5322-2:wnd1","5323","false",""
"tx2-5323-5322-1:tap1","tx2-5323-5322-1:wnd1","5323","false",""
"tx2-5321-5317-1:tap1","tx2-5321-5317-1:wnd1","5321","false",""
"tx2-5320-5317-1:tap1","tx2-5320-5317-1:wnd1","5320","false",""
"tx2-5319-5317-1:tap1","tx2-5319-5317-1:wnd1","5319","false",""
"tx2-5318-5317-1:tap1","tx2-5318-5317-1:wnd1","5318","false",""
"tx2-5305-5304-1:tap1","tx2-5305-5304-1:wnd1","5305","false",""
"tx2-5303-5295-1:tap1","tx2-5303-5295-1:wnd1","5303","false",""
"tx2-5302-5295-1:tap1","tx2-5302-5295-1:wnd1","5302","false",""
"tx2-5301-5295-1:tap1","tx2-5301-5295-1:wnd1","5301","false",""
"tx2-5300-5295-1:tap1","tx2-5300-5295-1:wnd1","5300","false",""
"tx2-5299-5295-1:tap1","tx2-5299-5295-1:wnd1","5299","false",""
"tx2-5298-5295-1:tap1","tx2-5298-5295-1:wnd1","5298","false",""
"tx2-5297-5295-1:tap1","tx2-5297-5295-1:wnd1","5297","false",""
"tx2-5296-5295-1:tap1","tx2-5296-5295-1:wnd1","5296","false",""
"tx2-5283-5279-1:tap1","tx2-5283-5279-1:wnd1","5283","false",""
"tx2-5282-5279-1:tap1","tx2-5282-5279-1:wnd1","5282","false",""
"tx2-5281-5279-1:tap1","tx2-5281-5279-1:wnd1","5281","false",""
"tx2-5280-5279-1:tap1","tx2-5280-5279-1:wnd1","5280","false",""
"tx2-5263-5260-1:tap1","tx2-5263-5260-1:wnd1","5263","false",""
"tx2-5262-5260-1:tap1","tx2-5262-5260-1:wnd1","5262","false",""
"tx2-5261-5260-1:tap1","tx2-5261-5260-1:wnd1","5261","false",""
"tx2-5241-5240-1:tap1","tx2-5241-5240-1:wnd1","5241","false",""
"tx2-5243-5239-1:tap1","tx2-5243-5239-1:wnd1","5243","false",""
"tx2-5240-5239-1:tap1","tx2-5240-5239-1:wnd1","5240","false",""
"tx2-5238-5236-1:tap1","tx2-5238-5236-1:wnd1","5238","false",""
"tx2-5237-5236-1:tap1","tx2-5237-5236-1:wnd1","5237","false",""
"tx2-5208-5204-1:tap1","tx2-5208-5204-1:wnd1","5208","false",""
"tx2-5207-5204-1:tap1","tx2-5207-5204-1:wnd1","5207","false",""
"tx2-5206-5204-1:tap1","tx2-5206-5204-1:wnd1","5206","false",""
"tx2-5205-5204-1:tap1","tx2-5205-5204-1:wnd1","5205","false",""
"tx2-5198-5196-1:tap1","tx2-5198-5196-1:wnd1","5198","false",""
"tx2-5197-5196-1:tap1","tx2-5197-5196-1:wnd1","5197","false",""
"tx2-5193-5192-1:tap1","tx2-5193-5192-1:wnd1","5193","false",""
"tx2-5180-5179-1:tap1","tx2-5180-5179-1:wnd1","5180","false",""
"tx2-5170-5169-1:tap1","tx2-5170-5169-1:wnd1","5170","false",""
"tx2-5167-5164-1:tap1","tx2-5167-5164-1:wnd1","5167","false",""
"tx2-5166-5164-1:tap1","tx2-5166-5164-1:wnd1","5166","false",""
"tx2-5165-5164-1:tap1","tx2-5165-5164-1:wnd1","5165","false",""
"tx2-5138-5137-1:tap1","tx2-5138-5137-1:wnd1","5138","false",""
"tx2-5132-5131-1:tap1","tx2-5132-5131-1:wnd1","5132","false",""
"tx2-5124-5123-1:tap1","tx2-5124-5123-1:wnd1","5124","false",""
"tx2-5121-5120-1:tap1","tx2-5121-5120-1:wnd1","5121","false",""
"tx2-5107-5105-1:tap1","tx2-5107-5105-1:wnd1","5107","false",""
"tx2-5106-5105-1:tap1","tx2-5106-5105-1:wnd1","5106","false",""
"tx2-5103-5102-2:tap1","tx2-5103-5102-2:wnd1","5103","false",""
"tx2-5103-5102-1:tap1","tx2-5103-5102-1:wnd1","5103","false",""
"tx2-5089-5088-1:tap1","tx2-5089-5088-1:wnd1","5089","false",""
"tx2-5084-5083-1:tap1","tx2-5084-5083-1:wnd1","5084","false",""
"tx2-5077-5076-1:tap1","tx2-5077-5076-1:wnd1","5077","false",""
"tx2-5069-5063-1:tap1","tx2-5069-5063-1:wnd1","5069","false",""
"tx2-5068-5063-1:tap1","tx2-5068-5063-1:wnd1","5068","false",""
"tx2-5067-5063-1:tap1","tx2-5067-5063-1:wnd1","5067","false",""
"tx2-5066-5063-1:tap1","tx2-5066-5063-1:wnd1","5066","false",""
"tx2-5065-5063-1:tap1","tx2-5065-5063-1:wnd1","5065","false",""
"tx2-5064-5063-2:tap1","tx2-5064-5063-2:wnd1","5064","false",""
"tx2-5064-5063-1:tap1","tx2-5064-5063-1:wnd1","5064","false",""
"tx2-5060-5059-1:tap1","tx2-5060-5059-1:wnd1","5060","false",""
"tx2-5058-5055-1:tap1","tx2-5058-5055-1:wnd1","5058","false",""
"tx2-5057-5055-1:tap1","tx2-5057-5055-1:wnd1","5057","false",""
"tx2-5056-5055-1:tap1","tx2-5056-5055-1:wnd1","5056","false",""
"tx2-5052-5049-1:tap1","tx2-5052-5049-1:wnd1","5052","false",""
"tx2-5051-5049-1:tap1","tx2-5051-5049-1:wnd1","5051","false",""
"tx2-5050-5049-1:tap1","tx2-5050-5049-1:wnd1","5050","false",""
"tx2-5048-5047-1:tap1","tx2-5048-5047-1:wnd1","5048","false",""
"tx2-5046-5045-1:tap1","tx2-5046-5045-1:wnd1","5046","false",""
"tx2-5042-5033-1:tap1","tx2-5042-5033-1:wnd1","5042","false",""
"tx2-5041-5033-1:tap1","tx2-5041-5033-1:wnd1","5041","false",""
"tx2-5040-5033-1:tap1","tx2-5040-5033-1:wnd1","5040","false",""
"tx2-5039-5033-1:tap1","tx2-5039-5033-1:wnd1","5039","false",""
"tx2-5038-5033-1:tap1","tx2-5038-5033-1:wnd1","5038","false",""
"tx2-5037-5033-1:tap1","tx2-5037-5033-1:wnd1","5037","false",""
"tx2-5036-5033-1:tap1","tx2-5036-5033-1:wnd1","5036","false",""
"tx2-5035-5033-1:tap1","tx2-5035-5033-1:wnd1","5035","false",""
"tx2-5034-5033-1:tap1","tx2-5034-5033-1:wnd1","5034","false",""
"tx2-5023-5021-1:tap1","tx2-5023-5021-1:wnd1","5023","false",""
"tx2-5022-5021-2:tap1","tx2-5022-5021-2:wnd1","5022","false",""
"tx2-5022-5021-1:tap1","tx2-5022-5021-1:wnd1","5022","false",""
"tx2-5020-5018-1:tap1","tx2-5020-5018-1:wnd1","5020","false",""
"tx2-5019-5018-1:tap1","tx2-5019-5018-1:wnd1","5019","false",""
"tx2-5016-5015-2:tap1","tx2-5016-5015-2:wnd1","5016","false",""
"tx2-5016-5015-1:tap1","tx2-5016-5015-1:wnd1","5016","false",""
"tx2-4197-4196-1:tap1","tx2-4197-4196-1:wnd1","4197","false",""
"tx2-4196-4195-1:tap1","tx2-4196-4195-1:wnd1","4196","false",""
"tx2-4193-4192-3:tap1","tx2-4193-4192-3:wnd1","4193","false",""
"tx2-4193-4192-2:tap1","tx2-4193-4192-2:wnd1","4193","false",""
"tx2-4193-4192-1:tap1","tx2-4193-4192-1:wnd1","4193","false",""
"tx2-4184-4183-1:tap1","tx2-4184-4183-1:wnd1","4184","false",""
"tx2-4182-4181-1:tap1","tx2-4182-4181-1:wnd1","4182","false",""
"tx2-4177-4176-2:tap1","tx2-4177-4176-2:wnd1","4177","false",""
"tx2-4177-4176-1:tap1","tx2-4177-4176-1:wnd1","4177","false",""
"tx2-4166-4165-2:tap1","tx2-4166-4165-2:wnd1","4166","false",""
"tx2-4166-4165-1:tap1","tx2-4166-4165-1:wnd1","4166","false",""
"tx2-4163-4158-1:tap1","tx2-4163-4158-1:wnd1","4163","false",""
"tx2-4162-4158-1:tap1","tx2-4162-4158-1:wnd1","4162","false",""
"tx2-4161-4158-1:tap1","tx2-4161-4158-1:wnd1","4161","false",""
"tx2-4160-4158-1:tap1","tx2-4160-4158-1:wnd1","4160","false",""
"tx2-4159-4158-2:tap1","tx2-4159-4158-2:wnd1","4159","false",""
"tx2-4159-4158-1:tap1","tx2-4159-4158-1:wnd1","4159","false",""
"tx2-4153-4151-1:tap1","tx2-4153-4151-1:wnd1","4153","false",""
"tx2-4152-4151-2:tap1","tx2-4152-4151-2:wnd1","4152","false",""
"tx2-4152-4151-1:tap1","tx2-4152-4151-1:wnd1","4152","false",""
"tx2-4147-4146-1:tap1","tx2-4147-4146-1:wnd1","4147","false",""
"tx2-4142-4140-1:tap1","tx2-4142-4140-1:wnd1","4142","false",""
"tx2-4141-4140-1:tap1","tx2-4141-4140-1:wnd1","4141","false",""
"tx2-4138-4131-1:tap1","tx2-4138-4131-1:wnd1","4138","false",""
"tx2-4137-4131-1:tap1","tx2-4137-4131-1:wnd1","4137","false",""
"tx2-4136-4131-1:tap1","tx2-4136-4131-1:wnd1","4136","false",""
"tx2-4135-4131-1:tap1","tx2-4135-4131-1:wnd1","4135","false",""
"tx2-4134-4131-1:tap1","tx2-4134-4131-1:wnd1","4134","false",""
"tx2-4133-4131-1:tap1","tx2-4133-4131-1:wnd1","4133","false",""
"tx2-4132-4131-2:tap1","tx2-4132-4131-2:wnd1","4132","false",""
"tx2-4132-4131-1:tap1","tx2-4132-4131-1:wnd1","4132","false",""
"tx2-4116-4113-1:tap1","tx2-4116-4113-1:wnd1","4116","false",""
"tx2-4115-4113-1:tap1","tx2-4115-4113-1:wnd1","4115","false",""
"tx2-4114-4113-1:tap1","tx2-4114-4113-1:wnd1","4114","false",""
"tx2-4105-4104-2:tap1","tx2-4105-4104-2:wnd1","4105","false",""
"tx2-4105-4104-1:tap1","tx2-4105-4104-1:wnd1","4105","false",""
"tx2-4098-4089-1:tap1","tx2-4098-4089-1:wnd1","4098","false",""
"tx2-4097-4089-1:tap1","tx2-4097-4089-1:wnd1","4097","false",""
"tx2-4096-4089-1:tap1","tx2-4096-4089-1:wnd1","4096","false",""
"tx2-4095-4089-1:tap1","tx2-4095-4089-1:wnd1","4095","false",""
"tx2-4094-4089-1:tap1","tx2-4094-4089-1:wnd1","4094","false",""
"tx2-4093-4089-1:tap1","tx2-4093-4089-1:wnd1","4093","false",""
"tx2-4092-4089-1:tap1","tx2-4092-4089-1:wnd1","4092","false",""
"tx2-4091-4089-1:tap1","tx2-4091-4089-1:wnd1","4091","false",""
"tx2-4090-4089-1:tap1","tx2-4090-4089-1:wnd1","4090","false",""
"tx2-4085-4080-1:tap1","tx2-4085-4080-1:wnd1","4085","false",""
"tx2-4084-4080-1:tap1","tx2-4084-4080-1:wnd1","4084","false",""
"tx2-4083-4080-1:tap1","tx2-4083-4080-1:wnd1","4083","false",""
"tx2-4082-4080-1:tap1","tx2-4082-4080-1:wnd1","4082","false",""
"tx2-4081-4080-2:tap1","tx2-4081-4080-2:wnd1","4081","false",""
"tx2-4081-4080-1:tap1","tx2-4081-4080-1:wnd1","4081","false",""
"tx2-4077-4073-1:tap1","tx2-4077-4073-1:wnd1","4077","false",""
"tx2-4076-4073-1:tap1","tx2-4076-4073-1:wnd1","4076","false",""
"tx2-4075-4073-1:tap1","tx2-4075-4073-1:wnd1","4075","false",""
"tx2-4074-4073-2:tap1","tx2-4074-4073-2:wnd1","4074","false",""
"tx2-4074-4073-1:tap1","tx2-4074-4073-1:wnd1","4074","false",""
"tx2-4071-4070-2:tap1","tx2-4071-4070-2:wnd1","4071","false",""
"tx2-4071-4070-1:tap1","tx2-4071-4070-1:wnd1","4071","false",""
"tx2-4065-4064-1:tap1","tx2-4065-4064-1:wnd1","4065","false",""
"tx2-4063-4056-1:tap1","tx2-4063-4056-1:wnd1","4063","false",""
"tx2-4062-4056-1:tap1","tx2-4062-4056-1:wnd1","4062","false",""
"tx2-4061-4056-1:tap1","tx2-4061-4056-1:wnd1","4061","false",""
"tx2-4060-4056-1:tap1","tx2-4060-4056-1:wnd1","4060","false",""
"tx2-4059-4056-1:tap1","tx2-4059-4056-1:wnd1","4059","false",""
"tx2-4058-4056-1:tap1","tx2-4058-4056-1:wnd1","4058","false",""
"tx2-4057-4056-1:tap1","tx2-4057-4056-1:wnd1","4057","false",""
"tx2-4052-4051-1:tap1","tx2-4052-4051-1:wnd1","4052","false",""
"tx2-4050-4049-2:tap1","tx2-4050-4049-2:wnd1","4050","false",""
"tx2-4050-4049-1:tap1","tx2-4050-4049-1:wnd1","4050","false",""
"tx2-4047-4044-1:tap1","tx2-4047-4044-1:wnd1","4047","false",""
"tx2-4046-4044-1:tap1","tx2-4046-4044-1:wnd1","4046","false",""
"tx2-4045-4044-1:tap1","tx2-4045-4044-1:wnd1","4045","false",""
"tx2-4042-4041-3:tap1","tx2-4042-4041-3:wnd1","4042","false",""
"tx2-4042-4041-2:tap1","tx2-4042-4041-2:wnd1","4042","false",""
"tx2-4042-4041-1:tap1","tx2-4042-4041-1:wnd1","4042","false",""
"tx2-4040-4039-2:tap1","tx2-4040-4039-2:wnd1","4040","false",""
"tx2-4040-4039-1:tap1","tx2-4040-4039-1:wnd1","4040","false",""
"tx2-4030-4028-3:tap1","tx2-4030-4028-3:wnd1","4030","false",""
"tx2-4030-4028-2:tap1","tx2-4030-4028-2:wnd1","4030","false",""
"tx2-4030-4028-1:tap1","tx2-4030-4028-1:wnd1","4030","false",""
"tx2-4029-4028-2:tap1","tx2-4029-4028-2:wnd1","4029","false",""
"tx2-4029-4028-1:tap1","tx2-4029-4028-1:wnd1","4029","false",""
"tx2-4026-4024-2:tap1","tx2-4026-4024-2:wnd1","4026","false",""
"tx2-4026-4024-1:tap1","tx2-4026-4024-1:wnd1","4026","false",""
"tx2-4025-4024-1:tap1","tx2-4025-4024-1:wnd1","4025","false",""
"tx2-4015-4014-2:tap1","tx2-4015-4014-2:wnd1","4015","false",""
"tx2-4015-4014-1:tap1","tx2-4015-4014-1:wnd1","4015","false",""
"tx2-4010-4009-2:tap1","tx2-4010-4009-2:wnd1","4010","false",""
"tx2-4010-4009-1:tap1","tx2-4010-4009-1:wnd1","4010","false",""
"tx2-4005-4004-1:tap1","tx2-4005-4004-1:wnd1","4005","false",""
"tx2-3136-3135-1:tap1","tx2-3136-3135-1:wnd1","3136","false",""
"tx2-3134-3133-1:tap1","tx2-3134-3133-1:wnd1","3134","false",""
"tx2-3122-3121-1:tap1","tx2-3122-3121-1:wnd1","3122","false",""
"tx2-3120-3119-1:tap1","tx2-3120-3119-1:wnd1","3120","false",""
"tx2-3118-3116-1:tap1","tx2-3118-3116-1:wnd1","3118","false",""
"tx2-3117-3116-1:tap1","tx2-3117-3116-1:wnd1","3117","false",""
"tx2-3113-3111-1:tap1","tx2-3113-3111-1:wnd1","3113","false",""
"tx2-3112-3111-1:tap1","tx2-3112-3111-1:wnd1","3112","false",""
"tx2-3110-3109-1:tap1","tx2-3110-3109-1:wnd1","3110","false",""
"tx2-3106-3104-1:tap1","tx2-3106-3104-1:wnd1","3106","false",""
"tx2-3105-3104-1:tap1","tx2-3105-3104-1:wnd1","3105","false",""
"tx2-3098-3096-1:tap1","tx2-3098-3096-1:wnd1","3098","false",""
"tx2-3097-3096-2:tap1","tx2-3097-3096-2:wnd1","3097","false",""
"tx2-3097-3096-1:tap1","tx2-3097-3096-1:wnd1","3097","false",""
"tx2-3095-3094-1:tap1","tx2-3095-3094-1:wnd1","3095","false",""
"tx2-3091-3090-1:tap1","tx2-3091-3090-1:wnd1","3091","false",""
"tx2-3092-3088-1:tap1","tx2-3092-3088-1:wnd1","3092","false",""
"tx2-3089-3088-1:tap1","tx2-3089-3088-1:wnd1","3089","false",""
"tx2-3087-3085-1:tap1","tx2-3087-3085-1:wnd1","3087","false",""
"tx2-3086-3085-1:tap1","tx2-3086-3085-1:wnd1","3086","false",""
"tx2-3084-3082-1:tap1","tx2-3084-3082-1:wnd1","3084","false",""
"tx2-3083-3082-1:tap1","tx2-3083-3082-1:wnd1","3083","false",""
"tx2-3080-3079-1:tap1","tx2-3080-3079-1:wnd1","3080","false",""
"tx2-3081-3078-1:tap1","tx2-3081-3078-1:wnd1","3081","false",""
"tx2-3079-3078-1:tap1","tx2-3079-3078-1:wnd1","3079","false",""
"tx2-3074-3073-1:tap1","tx2-3074-3073-1:wnd1","3074","false",""
"tx2-3071-3070-1:tap1","tx2-3071-3070-1:wnd1","3071","false",""
"tx2-3068-3067-1:tap1","tx2-3068-3067-1:wnd1","3068","false",""
"tx2-3065-3064-1:tap1","tx2-3065-3064-1:wnd1","3065","false",""
"tx2-3063-3058-1:tap1","tx2-3063-3058-1:wnd1","3063","false",""
"tx2-3062-3058-1:tap1","tx2-3062-3058-1:wnd1","3062","false",""
"tx2-3061-3058-1:tap1","tx2-3061-3058-1:wnd1","3061","false",""
"tx2-3060-3058-1:tap1","tx2-3060-3058-1:wnd1","3060","false",""
"tx2-3059-3058-1:tap1","tx2-3059-3058-1:wnd1","3059","false",""
"tx2-3057-3053-1:tap1","tx2-3057-3053-1:wnd1","3057","false",""
"tx2-3056-3053-1:tap1","tx2-3056-3053-1:wnd1","3056","false",""
"tx2-3055-3053-1:tap1","tx2-3055-3053-1:wnd1","3055","false",""
"tx2-3054-3053-1:tap1","tx2-3054-3053-1:wnd1","3054","false",""
"tx2-3051-3050-2:tap1","tx2-3051-3050-2:wnd1","3051","false",""
"tx2-3051-3050-1:tap1","tx2-3051-3050-1:wnd1","3051","false",""
"tx2-3048-3046-2:tap1","tx2-3048-3046-2:wnd1","3048","false",""
"tx2-3048-3046-1:tap1","tx2-3048-3046-1:wnd1","3048","false",""
"tx2-3047-3046-1:tap1","tx2-3047-3046-1:wnd1","3047","false",""
"tx2-3045-3041-1:tap1","tx2-3045-3041-1:wnd1","3045","false",""
"tx2-3044-3041-1:tap1","tx2-3044-3041-1:wnd1","3044","false",""
"tx2-3043-3041-1:tap1","tx2-3043-3041-1:wnd1","3043","false",""
"tx2-3042-3041-1:tap1","tx2-3042-3041-1:wnd1","3042","false",""
"tx2-3039-3037-1:tap1","tx2-3039-3037-1:wnd1","3039","false",""
"tx2-3038-3037-1:tap1","tx2-3038-3037-1:wnd1","3038","false",""
"tx2-3034-3033-1:tap1","tx2-3034-3033-1:wnd1","3034","false",""
"tx2-3028-3026-1:tap1","tx2-3028-3026-1:wnd1","3028","false",""
"tx2-3027-3026-1:tap1","tx2-3027-3026-1:wnd1","3027","false",""
"tx2-3020-3018-1:tap1","tx2-3020-3018-1:wnd1","3020","false",""
"tx2-3019-3018-2:tap1","tx2-3019-3018-2:wnd1","3019","false",""
"tx2-3019-3018-1:tap1","tx2-3019-3018-1:wnd1","3019","false",""
"tx2-3017-3016-1:tap1","tx2-3017-3016-1:wnd1","3017","false",""
"tx2-3004-3003-1:tap1","tx2-3004-3003-1:wnd1","3004","false",""
"tx2-3002-3001-2:tap1","tx2-3002-3001-2:wnd1","3002","false",""
"tx2-3002-3001-1:tap1","tx2-3002-3001-1:wnd1","3002","false",""
"tx2-2131-2130-1:tap1","tx2-2131-2130-1:wnd1","2131","false",""
"tx2-2128-2127-1:tap1","tx2-2128-2127-1:wnd1","2128","false",""
"tx2-2120-2113-1:tap1","tx2-2120-2113-1:wnd1","2120","false",""
"tx2-2119-2113-1:tap1","tx2-2119-2113-1:wnd1","2119","false",""
"tx2-2118-2113-1:tap1","tx2-2118-2113-1:wnd1","2118","false",""
"tx2-2117-2113-1:tap1","tx2-2117-2113-1:wnd1","2117","false",""
"tx2-2116-2113-1:tap1","tx2-2116-2113-1:wnd1","2116","false",""
"tx2-2115-2113-1:tap1","tx2-2115-2113-1:wnd1","2115","false",""
"tx2-2114-2113-1:tap1","tx2-2114-2113-1:wnd1","2114","false",""
"tx2-2105-2101-1:tap1","tx2-2105-2101-1:wnd1","2105","false",""
"tx2-2104-2101-1:tap1","tx2-2104-2101-1:wnd1","2104","false",""
"tx2-2103-2101-1:tap1","tx2-2103-2101-1:wnd1","2103","false",""
"tx2-2102-2101-1:tap1","tx2-2102-2101-1:wnd1","2102","false",""
"tx2-2098-2097-1:tap1","tx2-2098-2097-1:wnd1","2098","false",""
"tx2-2100-2096-1:tap1","tx2-2100-2096-1:wnd1","2100","false",""
"tx2-2099-2096-1:tap1","tx2-2099-2096-1:wnd1","2099","false",""
"tx2-2097-2096-1:tap1","tx2-2097-2096-1:wnd1","2097","false",""
"tx2-2095-2093-1:tap1","tx2-2095-2093-1:wnd1","2095","false",""
"tx2-2094-2093-1:tap1","tx2-2094-2093-1:wnd1","2094","false",""
"tx2-2089-2088-1:tap1","tx2-2089-2088-1:wnd1","2089","false",""
"tx2-2085-2082-1:tap1","tx2-2085-2082-1:wnd1","2085","false",""
"tx2-2084-2082-1:tap1","tx2-2084-2082-1:wnd1","2084","false",""
"tx2-2083-2082-1:tap1","tx2-2083-2082-1:wnd1","2083","false",""
"tx2-2078-2077-1:tap1","tx2-2078-2077-1:wnd1","2078","false",""
"tx2-2076-2073-1:tap1","tx2-2076-2073-1:wnd1","2076","false",""
"tx2-2074-2073-1:tap1","tx2-2074-2073-1:wnd1","2074","false",""
"tx2-2071-2070-1:tap1","tx2-2071-2070-1:wnd1","2071","false",""
"tx2-2062-2061-1:tap1","tx2-2062-2061-1:wnd1","2062","false",""
"tx2-2059-2058-1:tap1","tx2-2059-2058-1:wnd1","2059","false",""
"tx2-2057-2054-1:tap1","tx2-2057-2054-1:wnd1","2057","false",""
"tx2-2056-2054-1:tap1","tx2-2056-2054-1:wnd1","2056","false",""
"tx2-2055-2054-2:tap1","tx2-2055-2054-2:wnd1","2055","false",""
"tx2-2055-2054-1:tap1","tx2-2055-2054-1:wnd1","2055","false",""
"tx2-2042-2041-1:tap1","tx2-2042-2041-1:wnd1","2042","false",""
"tx2-2024-2021-1:tap1","tx2-2024-2021-1:wnd1","2024","false",""
"tx2-2023-2021-1:tap1","tx2-2023-2021-1:wnd1","2023","false",""
"tx2-2022-2021-1:tap1","tx2-2022-2021-1:wnd1","2022","false",""
"tx2-2019-2017-1:tap1","tx2-2019-2017-1:wnd1","2019","false",""
"tx2-2018-2017-1:tap1","tx2-2018-2017-1:wnd1","2018","false",""
"tx2-2013-2011-1:tap1","tx2-2013-2011-1:wnd1","2013","false",""
"tx2-2012-2011-1:tap1","tx2-2012-2011-1:wnd1","2012","false",""
"tx2-2006-2002-1:tap1","tx2-2006-2002-1:wnd1","2006","false",""
"tx2-2005-2002-1:tap1","tx2-2005-2002-1:wnd1","2005","false",""
"tx2-2004-2002-1:tap1","tx2-2004-2002-1:wnd1","2004","false",""
"tx2-2003-2002-1:tap1","tx2-2003-2002-1:wnd1","2003","false",""
"tx2-1081-1071-1:tap1","tx2-1081-1071-1:wnd1","1081","false",""
"tx2-1080-1071-1:tap1","tx2-1080-1071-1:wnd1","1080","false",""
"tx2-1079-1071-1:tap1","tx2-1079-1071-1:wnd1","1079","false",""
"tx2-1078-1071-1:tap1","tx2-1078-1071-1:wnd1","1078","false",""
"tx2-1077-1071-1:tap1","tx2-1077-1071-1:wnd1","1077","false",""
"tx2-1076-1071-1:tap1","tx2-1076-1071-1:wnd1","1076","false",""
"tx2-1075-1071-1:tap1","tx2-1075-1071-1:wnd1","1075","false",""
"tx2-1074-1071-1:tap1","tx2-1074-1071-1:wnd1","1074","false",""
"tx2-1073-1071-1:tap1","tx2-1073-1071-1:wnd1","1073","false",""
"tx2-1072-1071-1:tap1","tx2-1072-1071-1:wnd1","1072","false",""
"tx2-1070-1069-1:tap1","tx2-1070-1069-1:wnd1","1070","false",""
"tx2-1066-1065-1:tap1","tx2-1066-1065-1:wnd1","1066","false",""
"tx2-1063-1061-1:tap1","tx2-1063-1061-1:wnd1","1063","false",""
"tx2-1062-1061-1:tap1","tx2-1062-1061-1:wnd1","1062","false",""
"tx2-1060-1058-1:tap1","tx2-1060-1058-1:wnd1","1060","false",""
"tx2-1059-1058-1:tap1","tx2-1059-1058-1:wnd1","1059","false",""
"tx2-1057-1056-1:tap1","tx2-1057-1056-1:wnd1","1057","false",""
"tx2-1053-1047-1:tap1","tx2-1053-1047-1:wnd1","1053","false",""
"tx2-1052-1047-1:tap1","tx2-1052-1047-1:wnd1","1052","false",""
"tx2-1051-1047-1:tap1","tx2-1051-1047-1:wnd1","1051","false",""
"tx2-1050-1047-1:tap1","tx2-1050-1047-1:wnd1","1050","false",""
"tx2-1049-1047-1:tap1","tx2-1049-1047-1:wnd1","1049","false",""
"tx2-1048-1047-1:tap1","tx2-1048-1047-1:wnd1","1048","false",""
"tx2-1043-1041-1:tap1","tx2-1043-1041-1:wnd1","1043","false",""
"tx2-1042-1041-1:tap1","tx2-1042-1041-1:wnd1","1042","false",""
"tx2-1039-1038-1:tap1","tx2-1039-1038-1:wnd1","1039","false",""
"tx2-1035-1034-1:tap1","tx2-1035-1034-1:wnd1","1035","false",""
"tx2-1033-1032-1:tap1","tx2-1033-1032-1:wnd1","1033","false",""
"tx2-1026-1025-1:tap1","tx2-1026-1025-1:wnd1","1026","false",""
"tx2-1023-1022-1:tap1","tx2-1023-1022-1:wnd1","1023","false",""
"tx2-1021-1020-1:tap1","tx2-1021-1020-1:wnd1","1021","false",""
"tx2-1011-1010-1:tap1","tx2-1011-1010-1:wnd1","1011","false",""
"tx2-1009-1008-1:tap1","tx2-1009-1008-1:wnd1","1009","false",""
"tx2-1006-1005-1:tap1","tx2-1006-1005-1:wnd1","1006","false",""
"tx2-1004-1003-1:tap1","tx2-1004-1003-1:wnd1","1004","false",""
