"ID","Name","Transformer","Node1","Node2","R","X","Gmag","Bmag","PhaseShift","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"tx2-5048-5047-1:wnd1","MANSFIELD 1-MANSFIELD 0","tx2-5048-5047-1","5048","5047",1.3E-4,0.01253,0.0,0.0,0.0,1354.0,0.0,0.0
"tx2-5046-5045-1:wnd1","STEPHENVIL~2-STEPHENVIL~1","tx2-5046-5045-1","5046","5045",3.1E-4,0.02114,0.0,0.0,0.0,550.0,0.0,0.0
"tx2-5042-5033-1:wnd1","DALLAS 1 9-DALLAS 1 0","tx2-5042-5033-1","5042","5033",1.3E-4,0.01345,0.0,0.0,0.0,988.0,0.0,0.0
"tx2-5041-5033-1:wnd1","DALLAS 1 8-DALLAS 1 0","tx2-5041-5033-1","5041","5033",2.1E-4,0.01142,0.0,0.0,0.0,1001.0,0.0,0.0
"tx2-5040-5033-1:wnd1","DALLAS 1 7-DALLAS 1 0","tx2-5040-5033-1","5040","5033",3.1E-4,0.01643,0.0,0.0,0.0,993.0,0.0,0.0
"tx2-5039-5033-1:wnd1","DALLAS 1 6-DALLAS 1 0","tx2-5039-5033-1","5039","5033",8.0E-5,0.00552,0.0,0.0,0.0,994.0,0.0,0.0
"tx2-5038-5033-1:wnd1","DALLAS 1 5-DALLAS 1 0","tx2-5038-5033-1","5038","5033",1.3E-4,0.01255,0.0,0.0,0.0,989.0,0.0,0.0
"tx2-5037-5033-1:wnd1","DALLAS 1 4-DALLAS 1 0","tx2-5037-5033-1","5037","5033",1.5E-4,0.01216,0.0,0.0,0.0,985.0,0.0,0.0
"tx2-5036-5033-1:wnd1","DALLAS 1 3-DALLAS 1 0","tx2-5036-5033-1","5036","5033",7.7E-4,0.05006,0.0,0.0,0.0,255.0,0.0,0.0
"tx2-5035-5033-1:wnd1","DALLAS 1 2-DALLAS 1 0","tx2-5035-5033-1","5035","5033",8.4E-4,0.07958,0.0,0.0,0.0,243.0,0.0,0.0
"tx2-5034-5033-1:wnd1","DALLAS 1 1-DALLAS 1 0","tx2-5034-5033-1","5034","5033",9.0E-5,0.00546,0.0,0.0,0.0,1209.0,0.0,0.0
"tx2-5023-5021-1:wnd1","ALEDO 1 2-ALEDO 1 0","tx2-5023-5021-1","5023","5021",2.8E-4,0.02693,0.0,0.0,0.0,245.0,0.0,0.0
"tx2-5022-5021-2:wnd1","ALEDO 1 1-ALEDO 1 0","tx2-5022-5021-2","5022","5021",1.0E-4,0.01005,0.0,0.0,0.0,1375.0,0.0,0.0
"tx2-5022-5021-1:wnd1","ALEDO 1 1-ALEDO 1 0","tx2-5022-5021-1","5022","5021",1.0E-4,0.01005,0.0,0.0,0.0,1375.0,0.0,0.0
"tx2-5020-5018-1:wnd1","JACKSBORO ~3-JACKSBORO ~1","tx2-5020-5018-1","5020","5018",3.2E-4,0.03326,0.0,0.0,0.0,557.0,0.0,0.0
"tx2-5019-5018-1:wnd1","JACKSBORO ~2-JACKSBORO ~1","tx2-5019-5018-1","5019","5018",5.8E-4,0.02598,0.0,0.0,0.0,590.0,0.0,0.0
"tx2-5016-5015-2:wnd1","KELLER 2 1-KELLER 2 0","tx2-5016-5015-2","5016","5015",1.5E-4,0.01417,0.0,0.0,0.0,1206.0,0.0,0.0
"tx2-5016-5015-1:wnd1","KELLER 2 1-KELLER 2 0","tx2-5016-5015-1","5016","5015",1.5E-4,0.01417,0.0,0.0,0.0,1206.0,0.0,0.0
"tx2-4197-4196-1:wnd1","OILTON 2-OILTON 1","tx2-4197-4196-1","4197","4196",7.2E-4,0.03236,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-4196-4195-1:wnd1","OILTON 1-OILTON 0","tx2-4196-4195-1","4196","4195",8.0E-5,0.00576,0.0,0.0,0.0,1233.0,0.0,0.0
"tx2-4193-4192-3:wnd1","BROWNSVILL~2-BROWNSVILL~1","tx2-4193-4192-3","4193","4192",3.6E-4,0.02396,0.0,0.0,0.0,438.0,0.0,0.0
"tx2-4193-4192-2:wnd1","BROWNSVILL~2-BROWNSVILL~1","tx2-4193-4192-2","4193","4192",3.6E-4,0.02396,0.0,0.0,0.0,438.0,0.0,0.0
"tx2-4193-4192-1:wnd1","BROWNSVILL~2-BROWNSVILL~1","tx2-4193-4192-1","4193","4192",3.6E-4,0.02396,0.0,0.0,0.0,438.0,0.0,0.0
"tx2-4184-4183-1:wnd1","SAN PERLIT~2-SAN PERLIT~1","tx2-4184-4183-1","4184","4183",0.00113,0.06134,0.0,0.0,0.0,400.0,0.0,0.0
"tx2-4182-4181-1:wnd1","TAFT 1 1-TAFT 1 0","tx2-4182-4181-1","4182","4181",0.00321,0.09306,0.0,0.0,0.0,169.0,0.0,0.0
"tx2-4177-4176-2:wnd1","BRUNI 1 1-BRUNI 1 0","tx2-4177-4176-2","4177","4176",0.0053,0.11274,0.0,0.0,0.0,115.0,0.0,0.0
"tx2-4177-4176-1:wnd1","BRUNI 1 1-BRUNI 1 0","tx2-4177-4176-1","4177","4176",0.0053,0.11274,0.0,0.0,0.0,115.0,0.0,0.0
"tx2-4166-4165-2:wnd1","SARITA 2 1-SARITA 2 0","tx2-4166-4165-2","4166","4165",0.00217,0.09206,0.0,0.0,0.0,132.0,0.0,0.0
"tx2-4166-4165-1:wnd1","SARITA 2 1-SARITA 2 0","tx2-4166-4165-1","4166","4165",0.00217,0.09206,0.0,0.0,0.0,132.0,0.0,0.0
"tx2-4163-4158-1:wnd1","CORPUS CHR~6-CORPUS CHR~1","tx2-4163-4158-1","4163","4158",0.0037,0.15066,0.0,0.0,0.0,74.0,0.0,0.0
"tx2-4162-4158-1:wnd1","CORPUS CHR~5-CORPUS CHR~1","tx2-4162-4158-1","4162","4158",0.00201,0.05867,0.0,0.0,0.0,293.0,0.0,0.0
"tx2-4161-4158-1:wnd1","CORPUS CHR~4-CORPUS CHR~1","tx2-4161-4158-1","4161","4158",8.1E-4,0.05928,0.0,0.0,0.0,296.0,0.0,0.0
"tx2-4160-4158-1:wnd1","CORPUS CHR~3-CORPUS CHR~1","tx2-4160-4158-1","4160","4158",4.7E-4,0.02419,0.0,0.0,0.0,298.0,0.0,0.0
"tx2-4159-4158-2:wnd1","CORPUS CHR~2-CORPUS CHR~1","tx2-4159-4158-2","4159","4158",6.0E-4,0.02511,0.0,0.0,0.0,620.0,0.0,0.0
"tx2-4159-4158-1:wnd1","CORPUS CHR~2-CORPUS CHR~1","tx2-4159-4158-1","4159","4158",6.0E-4,0.02511,0.0,0.0,0.0,620.0,0.0,0.0
"tx2-4153-4151-1:wnd1","ARMSTRONG ~3-ARMSTRONG ~1","tx2-4153-4151-1","4153","4151",6.0E-4,0.01612,0.0,0.0,0.0,381.0,0.0,0.0
"tx2-4152-4151-2:wnd1","ARMSTRONG ~2-ARMSTRONG ~1","tx2-4152-4151-2","4152","4151",0.00143,0.08362,0.0,0.0,0.0,78.0,0.0,0.0
"tx2-4152-4151-1:wnd1","ARMSTRONG ~2-ARMSTRONG ~1","tx2-4152-4151-1","4152","4151",0.00143,0.08362,0.0,0.0,0.0,78.0,0.0,0.0
"tx2-4147-4146-1:wnd1","LAREDO 4 1-LAREDO 4 0","tx2-4147-4146-1","4147","4146",2.0E-4,0.0123,0.0,0.0,0.0,459.0,0.0,0.0
"tx2-4142-4140-1:wnd1","SARITA 1 2-SARITA 1 0","tx2-4142-4140-1","4142","4140",5.4E-4,0.02789,0.0,0.0,0.0,168.0,0.0,0.0
"tx2-4141-4140-1:wnd1","SARITA 1 1-SARITA 1 0","tx2-4141-4140-1","4141","4140",7.2E-4,0.03223,0.0,0.0,0.0,428.0,0.0,0.0
"tx2-4138-4131-1:wnd1","PEARSALL 7-PEARSALL 0","tx2-4138-4131-1","4138","4131",5.8E-4,0.03762,0.0,0.0,0.0,135.0,0.0,0.0
"tx2-4137-4131-1:wnd1","PEARSALL 6-PEARSALL 0","tx2-4137-4131-1","4137","4131",0.00218,0.08044,0.0,0.0,0.0,140.0,0.0,0.0
"tx2-4136-4131-1:wnd1","PEARSALL 5-PEARSALL 0","tx2-4136-4131-1","4136","4131",0.00315,0.18409,0.0,0.0,0.0,105.0,0.0,0.0
"tx2-4135-4131-1:wnd1","PEARSALL 4-PEARSALL 0","tx2-4135-4131-1","4135","4131",0.00314,0.14014,0.0,0.0,0.0,103.0,0.0,0.0
"tx2-4134-4131-1:wnd1","PEARSALL 3-PEARSALL 0","tx2-4134-4131-1","4134","4131",0.00198,0.14741,0.0,0.0,0.0,103.0,0.0,0.0
"tx2-4133-4131-1:wnd1","PEARSALL 2-PEARSALL 0","tx2-4133-4131-1","4133","4131",0.00199,0.07159,0.0,0.0,0.0,101.0,0.0,0.0
"tx2-4132-4131-2:wnd1","PEARSALL 1-PEARSALL 0","tx2-4132-4131-2","4132","4131",2.8E-4,0.01679,0.0,0.0,0.0,246.6,0.0,0.0
"tx2-4132-4131-1:wnd1","PEARSALL 1-PEARSALL 0","tx2-4132-4131-1","4132","4131",2.8E-4,0.01679,0.0,0.0,0.0,246.6,0.0,0.0
"tx2-4116-4113-1:wnd1","LAREDO 1 3-LAREDO 1 0","tx2-4116-4113-1","4116","4113",0.00162,0.05686,0.0,0.0,0.0,180.0,0.0,0.0
"tx2-4115-4113-1:wnd1","LAREDO 1 2-LAREDO 1 0","tx2-4115-4113-1","4115","4113",0.00101,0.05405,0.0,0.0,0.0,180.0,0.0,0.0
"tx2-4114-4113-1:wnd1","LAREDO 1 1-LAREDO 1 0","tx2-4114-4113-1","4114","4113",7.2E-4,0.01874,0.0,0.0,0.0,387.0,0.0,0.0
"tx2-4105-4104-2:wnd1","TAFT 2 1-TAFT 2 0","tx2-4105-4104-2","4105","4104",0.00385,0.08871,0.0,0.0,0.0,128.0,0.0,0.0
"tx2-4105-4104-1:wnd1","TAFT 2 1-TAFT 2 0","tx2-4105-4104-1","4105","4104",0.00385,0.08871,0.0,0.0,0.0,128.0,0.0,0.0
"tx2-4098-4089-1:wnd1","SANTA ROS~10-SANTA ROSA~1","tx2-4098-4089-1","4098","4089",0.01041,0.22475,0.0,0.0,0.0,40.0,0.0,0.0
"tx2-4097-4089-1:wnd1","SANTA ROSA~9-SANTA ROSA~1","tx2-4097-4089-1","4097","4089",0.00925,0.21151,0.0,0.0,0.0,40.0,0.0,0.0
"tx2-4096-4089-1:wnd1","SANTA ROSA~8-SANTA ROSA~1","tx2-4096-4089-1","4096","4089",0.01248,0.29442,0.0,0.0,0.0,40.0,0.0,0.0
"tx2-4095-4089-1:wnd1","SANTA ROSA~7-SANTA ROSA~1","tx2-4095-4089-1","4095","4089",0.0077,0.18665,0.0,0.0,0.0,40.0,0.0,0.0
"tx2-4094-4089-1:wnd1","SANTA ROSA~6-SANTA ROSA~1","tx2-4094-4089-1","4094","4089",0.00238,0.09215,0.0,0.0,0.0,40.0,0.0,0.0
"tx2-4093-4089-1:wnd1","SANTA ROSA~5-SANTA ROSA~1","tx2-4093-4089-1","4093","4089",0.01405,0.24296,0.0,0.0,0.0,40.0,0.0,0.0
"tx2-4092-4089-1:wnd1","SANTA ROSA~4-SANTA ROSA~1","tx2-4092-4089-1","4092","4089",0.0034,0.12539,0.0,0.0,0.0,48.0,0.0,0.0
"tx2-4091-4089-1:wnd1","SANTA ROSA~3-SANTA ROSA~1","tx2-4091-4089-1","4091","4089",0.00427,0.20036,0.0,0.0,0.0,37.0,0.0,0.0
"tx2-4090-4089-1:wnd1","SANTA ROSA~2-SANTA ROSA~1","tx2-4090-4089-1","4090","4089",0.01451,0.58764,0.0,0.0,0.0,28.0,0.0,0.0
"tx2-4085-4080-1:wnd1","CORPUS CH~23-CORPUS CH~18","tx2-4085-4080-1","4085","4080",5.4E-4,0.02176,0.0,0.0,0.0,500.0,0.0,0.0
"tx2-4084-4080-1:wnd1","CORPUS CH~22-CORPUS CH~18","tx2-4084-4080-1","4084","4080",3.9E-4,0.02538,0.0,0.0,0.0,338.0,0.0,0.0
"tx2-4083-4080-1:wnd1","CORPUS CH~21-CORPUS CH~18","tx2-4083-4080-1","4083","4080",0.00111,0.04655,0.0,0.0,0.0,342.0,0.0,0.0
"tx2-4082-4080-1:wnd1","CORPUS CH~20-CORPUS CH~18","tx2-4082-4080-1","4082","4080",0.00121,0.05053,0.0,0.0,0.0,342.0,0.0,0.0
"tx2-4081-4080-2:wnd1","CORPUS CH~19-CORPUS CH~18","tx2-4081-4080-2","4081","4080",0.00112,0.06024,0.0,0.0,0.0,171.0,0.0,0.0
"tx2-4081-4080-1:wnd1","CORPUS CH~19-CORPUS CH~18","tx2-4081-4080-1","4081","4080",0.00112,0.06024,0.0,0.0,0.0,171.0,0.0,0.0
"tx2-4077-4073-1:wnd1","MISSION 1 4-MISSION 1 0","tx2-4077-4073-1","4077","4073",0.00135,0.06817,0.0,0.0,0.0,220.0,0.0,0.0
"tx2-4076-4073-1:wnd1","MISSION 1 3-MISSION 1 0","tx2-4076-4073-1","4076","4073",0.0015,0.05994,0.0,0.0,0.0,220.0,0.0,0.0
"tx2-4075-4073-1:wnd1","MISSION 1 2-MISSION 1 0","tx2-4075-4073-1","4075","4073",0.0015,0.06318,0.0,0.0,0.0,220.0,0.0,0.0
"tx2-4074-4073-2:wnd1","MISSION 1 1-MISSION 1 0","tx2-4074-4073-2","4074","4073",4.6E-4,0.01717,0.0,0.0,0.0,397.0,0.0,0.0
"tx2-4074-4073-1:wnd1","MISSION 1 1-MISSION 1 0","tx2-4074-4073-1","4074","4073",4.6E-4,0.01717,0.0,0.0,0.0,397.0,0.0,0.0
"tx2-4071-4070-2:wnd1","BROWNSVILL~4-BROWNSVILL~3","tx2-4071-4070-2","4071","4070",0.00121,0.04292,0.0,0.0,0.0,353.0,0.0,0.0
"tx2-4071-4070-1:wnd1","BROWNSVILL~4-BROWNSVILL~3","tx2-4071-4070-1","4071","4070",0.00121,0.04292,0.0,0.0,0.0,353.0,0.0,0.0
"tx2-4065-4064-1:wnd1","CORPUS CH~17-CORPUS CH~16","tx2-4065-4064-1","4065","4064",0.00915,0.19147,0.0,0.0,0.0,100.0,0.0,0.0
"tx2-4063-4056-1:wnd1","GREGORY 7-GREGORY 0","tx2-4063-4056-1","4063","4056",7.7E-4,0.05841,0.0,0.0,0.0,260.0,0.0,0.0
"tx2-4062-4056-1:wnd1","GREGORY 6-GREGORY 0","tx2-4062-4056-1","4062","4056",0.00287,0.0718,0.0,0.0,0.0,264.0,0.0,0.0
"tx2-4061-4056-1:wnd1","GREGORY 5-GREGORY 0","tx2-4061-4056-1","4061","4056",0.00148,0.05744,0.0,0.0,0.0,259.0,0.0,0.0
"tx2-4060-4056-1:wnd1","GREGORY 4-GREGORY 0","tx2-4060-4056-1","4060","4056",0.00213,0.08417,0.0,0.0,0.0,185.0,0.0,0.0
"tx2-4059-4056-1:wnd1","GREGORY 3-GREGORY 0","tx2-4059-4056-1","4059","4056",0.00197,0.04935,0.0,0.0,0.0,185.0,0.0,0.0
"tx2-4058-4056-1:wnd1","GREGORY 2-GREGORY 0","tx2-4058-4056-1","4058","4056",0.00136,0.05833,0.0,0.0,0.0,185.0,0.0,0.0
"tx2-4057-4056-1:wnd1","GREGORY 1-GREGORY 0","tx2-4057-4056-1","4057","4056",9.0E-4,0.03263,0.0,0.0,0.0,500.0,0.0,0.0
"tx2-4052-4051-1:wnd1","BISHOP 1-BISHOP 0","tx2-4052-4051-1","4052","4051",0.00406,0.16879,0.0,0.0,0.0,100.0,0.0,0.0
"tx2-4050-4049-2:wnd1","SEBASTIAN ~3-SEBASTIAN ~2","tx2-4050-4049-2","4050","4049",0.00389,0.07962,0.0,0.0,0.0,130.0,0.0,0.0
"tx2-4050-4049-1:wnd1","SEBASTIAN ~3-SEBASTIAN ~2","tx2-4050-4049-1","4050","4049",0.00389,0.07962,0.0,0.0,0.0,130.0,0.0,0.0
"tx2-4047-4044-1:wnd1","FALCON HEI~4-FALCON HEI~1","tx2-4047-4044-1","4047","4044",0.00557,0.09157,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-4046-4044-1:wnd1","FALCON HEI~3-FALCON HEI~1","tx2-4046-4044-1","4046","4044",0.00669,0.2458,0.0,0.0,0.0,40.0,0.0,0.0
"tx2-4045-4044-1:wnd1","FALCON HEI~2-FALCON HEI~1","tx2-4045-4044-1","4045","4044",0.00353,0.16159,0.0,0.0,0.0,120.0,0.0,0.0
"tx2-4042-4041-3:wnd1","SAN JUAN 1-SAN JUAN 0","tx2-4042-4041-3","4042","4041",5.6E-4,0.03546,0.0,0.0,0.0,442.0,0.0,0.0
"tx2-4042-4041-2:wnd1","SAN JUAN 1-SAN JUAN 0","tx2-4042-4041-2","4042","4041",5.6E-4,0.03546,0.0,0.0,0.0,442.0,0.0,0.0
"tx2-4042-4041-1:wnd1","SAN JUAN 1-SAN JUAN 0","tx2-4042-4041-1","4042","4041",5.6E-4,0.03546,0.0,0.0,0.0,442.0,0.0,0.0
"tx2-4040-4039-2:wnd1","MISSION 4 1-MISSION 4 0","tx2-4040-4039-2","4040","4039",7.8E-4,0.02871,0.0,0.0,0.0,384.0,0.0,0.0
"tx2-4040-4039-1:wnd1","MISSION 4 1-MISSION 4 0","tx2-4040-4039-1","4040","4039",7.8E-4,0.02871,0.0,0.0,0.0,384.0,0.0,0.0
"tx2-4030-4028-3:wnd1","FANNIN 2-FANNIN 0","tx2-4030-4028-3","4030","4028",5.3E-4,0.0395,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-4030-4028-2:wnd1","FANNIN 2-FANNIN 0","tx2-4030-4028-2","4030","4028",5.3E-4,0.0395,0.0,0.0,0.0,230.0,0.0,0.0
"tx2-4030-4028-1:wnd1","FANNIN 2-FANNIN 0","tx2-4030-4028-1","4030","4028",5.3E-4,0.0395,0.0,0.0,0.0,230.0,0.0,0.0
"tx2-4029-4028-2:wnd1","FANNIN 1-FANNIN 0","tx2-4029-4028-2","4029","4028",7.7E-4,0.04468,0.0,0.0,0.0,148.8,0.0,0.0
"tx2-4029-4028-1:wnd1","FANNIN 1-FANNIN 0","tx2-4029-4028-1","4029","4028",7.7E-4,0.04468,0.0,0.0,0.0,148.8,0.0,0.0
"tx2-4026-4024-2:wnd1","CHRISTINE 2-CHRISTINE 0","tx2-4026-4024-2","4026","4024",0.00148,0.06658,0.0,0.0,0.0,500.0,0.0,0.0
"tx2-4026-4024-1:wnd1","CHRISTINE 2-CHRISTINE 0","tx2-4026-4024-1","4026","4024",0.00148,0.06658,0.0,0.0,0.0,500.0,0.0,0.0
"tx2-4025-4024-1:wnd1","CHRISTINE 1-CHRISTINE 0","tx2-4025-4024-1","4025","4024",0.0013,0.04477,0.0,0.0,0.0,260.0,0.0,0.0
"tx2-4015-4014-2:wnd1","EAGLE PASS 1-EAGLE PASS 0","tx2-4015-4014-2","4015","4014",5.8E-4,0.03637,0.0,0.0,0.0,321.0,0.0,0.0
"tx2-4015-4014-1:wnd1","EAGLE PASS 1-EAGLE PASS 0","tx2-4015-4014-1","4015","4014",5.8E-4,0.03637,0.0,0.0,0.0,321.0,0.0,0.0
"tx2-4010-4009-2:wnd1","SARITA 3 1-SARITA 3 0","tx2-4010-4009-2","4010","4009",0.00315,0.06944,0.0,0.0,0.0,131.0,0.0,0.0
"tx2-4010-4009-1:wnd1","SARITA 3 1-SARITA 3 0","tx2-4010-4009-1","4010","4009",0.00242,0.06944,0.0,0.0,0.0,131.0,0.0,0.0
"tx2-4005-4004-1:wnd1","LAREDO 7 1-LAREDO 7 0","tx2-4005-4004-1","4005","4004",0.00169,0.06285,0.0,0.0,0.0,190.0,0.0,0.0
"tx2-3136-3135-1:wnd1","SNYDER 2 3-SNYDER 2 2","tx2-3136-3135-1","3136","3135",0.00579,0.2297,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3134-3133-1:wnd1","SNYDER 2 1-SNYDER 2 0","tx2-3134-3133-1","3134","3133",0.00391,0.20153,0.0,0.0,0.0,83.0,0.0,0.0
"tx2-3122-3121-1:wnd1","ROSCOE 1 1-ROSCOE 1 0","tx2-3122-3121-1","3122","3121",0.00565,0.10546,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-3120-3119-1:wnd1","BRACKETTVI~2-BRACKETTVI~1","tx2-3120-3119-1","3120","3119",0.00248,0.09082,0.0,0.0,0.0,46.0,0.0,0.0
"tx2-3118-3116-1:wnd1","SYNDER 2-SYNDER 0","tx2-3118-3116-1","3118","3116",0.00353,0.07808,0.0,0.0,0.0,139.0,0.0,0.0
"tx2-3117-3116-1:wnd1","SYNDER 1-SYNDER 0","tx2-3117-3116-1","3117","3116",0.00258,0.11311,0.0,0.0,0.0,80.0,0.0,0.0
"tx2-3113-3111-1:wnd1","STERLING C~9-STERLING C~7","tx2-3113-3111-1","3113","3111",0.00858,0.25519,0.0,0.0,0.0,90.0,0.0,0.0
"tx2-3112-3111-1:wnd1","STERLING C~8-STERLING C~7","tx2-3112-3111-1","3112","3111",0.01169,0.25489,0.0,0.0,0.0,90.0,0.0,0.0
"tx2-3110-3109-1:wnd1","FLUVANNA 1 1-FLUVANNA 1 0","tx2-3110-3109-1","3110","3109",0.00505,0.2206,0.0,0.0,0.0,114.0,0.0,0.0
"tx2-3106-3104-1:wnd1","BUCHANAN D~3-BUCHANAN D~1","tx2-3106-3104-1","3106","3104",0.00703,0.22022,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3105-3104-1:wnd1","BUCHANAN D~2-BUCHANAN D~1","tx2-3105-3104-1","3105","3104",0.00965,0.2233,0.0,0.0,0.0,60.0,0.0,0.0
"tx2-3098-3096-1:wnd1","FLUVANNA 2 2-FLUVANNA 2 0","tx2-3098-3096-1","3098","3096",0.0034,0.134,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3097-3096-2:wnd1","FLUVANNA 2 1-FLUVANNA 2 0","tx2-3097-3096-2","3097","3096",0.00239,0.06155,0.0,0.0,0.0,162.0,0.0,0.0
"tx2-3097-3096-1:wnd1","FLUVANNA 2 1-FLUVANNA 2 0","tx2-3097-3096-1","3097","3096",0.00239,0.06155,0.0,0.0,0.0,162.0,0.0,0.0
"tx2-3095-3094-1:wnd1","MERKEL 2 1-MERKEL 2 0","tx2-3095-3094-1","3095","3094",0.00352,0.16184,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-3091-3090-1:wnd1","ABILENE 1 3-ABILENE 1 2","tx2-3091-3090-1","3091","3090",0.00127,0.03474,0.0,0.0,0.0,268.0,0.0,0.0
"tx2-3092-3088-1:wnd1","ABILENE 1 4-ABILENE 1 0","tx2-3092-3088-1","3092","3088",0.00152,0.0846,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-3089-3088-1:wnd1","ABILENE 1 1-ABILENE 1 0","tx2-3089-3088-1","3089","3088",5.0E-4,0.02042,0.0,0.0,0.0,411.0,0.0,0.0
"tx2-3087-3085-1:wnd1","LORAINE 1 2-LORAINE 1 0","tx2-3087-3085-1","3087","3085",0.00831,0.19507,0.0,0.0,0.0,83.0,0.0,0.0
"tx2-3086-3085-1:wnd1","LORAINE 1 1-LORAINE 1 0","tx2-3086-3085-1","3086","3085",0.00703,0.2158,0.0,0.0,0.0,77.0,0.0,0.0
"tx2-3084-3082-1:wnd1","MERKEL 1 2-MERKEL 1 0","tx2-3084-3082-1","3084","3082",0.00171,0.09998,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-3083-3082-1:wnd1","MERKEL 1 1-MERKEL 1 0","tx2-3083-3082-1","3083","3082",0.00172,0.064,0.0,0.0,0.0,143.8,0.0,0.0
"tx2-3080-3079-1:wnd1","HERMLEIGH 2-HERMLEIGH 1","tx2-3080-3079-1","3080","3079",0.00542,0.12325,0.0,0.0,0.0,90.0,0.0,0.0
"tx2-3081-3078-1:wnd1","HERMLEIGH 3-HERMLEIGH 0","tx2-3081-3078-1","3081","3078",0.00202,0.06066,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-3079-3078-1:wnd1","HERMLEIGH 1-HERMLEIGH 0","tx2-3079-3078-1","3079","3078",0.00156,0.05913,0.0,0.0,0.0,166.0,0.0,0.0
"tx2-3074-3073-1:wnd1","BRACKETTVI~4-BRACKETTVI~3","tx2-3074-3073-1","3074","3073",0.00148,0.05882,0.0,0.0,0.0,115.0,0.0,0.0
"tx2-3071-3070-1:wnd1","NOLAN 1-NOLAN 0","tx2-3071-3070-1","3071","3070",0.00337,0.06343,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3068-3067-1:wnd1","TRENT 1 1-TRENT 1 0","tx2-3068-3067-1","3068","3067",0.00117,0.04824,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3065-3064-1:wnd1","ROSCOE 4 1-ROSCOE 4 0","tx2-3065-3064-1","3065","3064",0.00856,0.17814,0.0,0.0,0.0,110.0,0.0,0.0
"tx2-3063-3058-1:wnd1","STERLING C~6-STERLING C~1","tx2-3063-3058-1","3063","3058",0.00159,0.0585,0.0,0.0,0.0,190.0,0.0,0.0
"tx2-3062-3058-1:wnd1","STERLING C~5-STERLING C~1","tx2-3062-3058-1","3062","3058",0.00115,0.04113,0.0,0.0,0.0,190.0,0.0,0.0
"tx2-3061-3058-1:wnd1","STERLING C~4-STERLING C~1","tx2-3061-3058-1","3061","3058",0.00132,0.0814,0.0,0.0,0.0,155.0,0.0,0.0
"tx2-3060-3058-1:wnd1","STERLING C~3-STERLING C~1","tx2-3060-3058-1","3060","3058",0.00205,0.114,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3059-3058-1:wnd1","STERLING C~2-STERLING C~1","tx2-3059-3058-1","3059","3058",0.00178,0.135,0.0,0.0,0.0,250.0,0.0,0.0
"tx2-3057-3053-1:wnd1","WINGATE 4-WINGATE 0","tx2-3057-3053-1","3057","3053",0.00152,0.05399,0.0,0.0,0.0,220.0,0.0,0.0
"tx2-3056-3053-1:wnd1","WINGATE 3-WINGATE 0","tx2-3056-3053-1","3056","3053",9.9E-4,0.0556,0.0,0.0,0.0,200.0,0.0,0.0
"tx2-3055-3053-1:wnd1","WINGATE 2-WINGATE 0","tx2-3055-3053-1","3055","3053",6.5E-4,0.02944,0.0,0.0,0.0,330.0,0.0,0.0
"tx2-3054-3053-1:wnd1","WINGATE 1-WINGATE 0","tx2-3054-3053-1","3054","3053",0.00422,0.16643,0.0,0.0,0.0,103.0,0.0,0.0
"tx2-3051-3050-2:wnd1","DEL RIO 1-DEL RIO 0","tx2-3051-3050-2","3051","3050",0.00147,0.09038,0.0,0.0,0.0,122.0,0.0,0.0
"tx2-3051-3050-1:wnd1","DEL RIO 1-DEL RIO 0","tx2-3051-3050-1","3051","3050",0.00147,0.09038,0.0,0.0,0.0,122.0,0.0,0.0
"tx2-3048-3046-2:wnd1","ROSCOE 5 2-ROSCOE 5 0","tx2-3048-3046-2","3048","3046",2.7E-4,0.016,0.0,0.0,0.0,1500.0,0.0,0.0
"tx2-3048-3046-1:wnd1","ROSCOE 5 2-ROSCOE 5 0","tx2-3048-3046-1","3048","3046",2.7E-4,0.016,0.0,0.0,0.0,1500.0,0.0,0.0
"tx2-3047-3046-1:wnd1","ROSCOE 5 1-ROSCOE 5 0","tx2-3047-3046-1","3047","3046",0.00338,0.14142,0.0,0.0,0.0,290.0,0.0,0.0
"tx2-3045-3041-1:wnd1","SILVER 4-SILVER 0","tx2-3045-3041-1","3045","3041",9.6E-4,0.05895,0.0,0.0,0.0,550.0,0.0,0.0
"tx2-3044-3041-1:wnd1","SILVER 3-SILVER 0","tx2-3044-3041-1","3044","3041",0.00154,0.10487,0.0,0.0,0.0,112.0,0.0,0.0
"tx2-3043-3041-1:wnd1","SILVER 2-SILVER 0","tx2-3043-3041-1","3043","3041",0.00205,0.14897,0.0,0.0,0.0,57.0,0.0,0.0
